date,hour,energy_kWh,day_of_month,month,week,holiday,weekday,day_of_week,season,energy_kWh after normalisation
2012-06-17,4,0.826,17,5,23,0,1,6,2,0.06676365987714193
2012-06-17,5,0.891,17,5,23,0,1,6,2,0.07201745877788555
2012-06-17,6,0.49,17,5,23,0,1,6,2,0.039605560944067246
2012-06-17,7,0.955,17,5,23,0,1,6,2,0.0771904300032331
2012-06-17,8,0.417,17,5,23,0,1,6,2,0.03370514064015519
2012-06-17,9,0.883,17,5,23,0,1,6,2,0.07137083737471711
2012-06-17,10,0.941,17,5,23,0,1,6,2,0.07605884254768833
2012-06-17,11,0.959,17,5,23,0,1,6,2,0.07751374070481733
2012-06-17,12,0.976,17,5,23,0,1,6,2,0.07888781118655028
2012-06-17,13,0.993,17,5,23,0,1,6,2,0.08026188166828321
2012-06-17,14,1.008,17,5,23,0,1,6,2,0.08147429679922405
2012-06-17,15,1.021,17,5,23,0,1,6,2,0.08252505657937277
2012-06-17,16,1.033,17,5,23,0,1,6,2,0.08349498868412544
2012-06-17,17,1.043,17,5,23,0,1,6,2,0.084303265438086
2012-06-17,18,1.051,17,5,23,0,1,6,2,0.08494988684125444
2012-06-17,19,1.056,17,5,23,0,1,6,2,0.08535402521823472
2012-06-17,20,1.059,17,5,23,0,1,6,2,0.08559650824442289
2012-06-17,21,1.058,17,5,23,0,1,6,2,0.08551568056902684
2012-06-17,22,1.054,17,5,23,0,1,6,2,0.08519236986744262
2012-06-17,23,1.047,17,5,23,0,1,6,2,0.08462657613967021
2012-06-18,0,1.036,18,5,24,0,0,0,2,0.08373747171031362
2012-06-18,1,1.021,18,5,24,0,0,0,2,0.08252505657937277
2012-06-18,2,0.516,18,5,24,0,0,0,2,0.041707080504364696
2012-06-18,3,0.931,18,5,24,0,0,0,2,0.07525056579372778
2012-06-18,4,0.451,18,5,24,0,0,0,2,0.03645328160362108
2012-06-18,5,0.884,18,5,24,0,0,0,2,0.07145166505011316
2012-06-18,6,0.897,18,5,24,0,0,0,2,0.07250242483026188
2012-06-18,7,0.747,18,5,24,0,0,0,2,0.060378273520853544
2012-06-18,8,0.883,18,5,24,0,0,0,2,0.07137083737471711
2012-06-18,9,0.857,18,5,24,0,0,0,2,0.06926931781441965
2012-06-18,10,0.46,18,5,24,0,0,0,2,0.03718073068218558
2012-06-18,11,0.848,18,5,24,0,0,0,2,0.06854186873585516
2012-06-18,12,0.416,18,5,24,0,0,0,2,0.03362431296475913
2012-06-18,13,0.474,18,5,24,0,0,0,2,0.03831231813773036
2012-06-18,14,0.438,18,5,24,0,0,0,2,0.03540252182347236
2012-06-18,15,0.441,18,5,24,0,0,0,2,0.03564500484966052
2012-06-18,16,0.616,18,5,24,0,0,0,2,0.049789848043970256
2012-06-18,17,0.611,18,5,24,0,0,0,2,0.04938570966698998
2012-06-18,18,1.293,18,5,24,0,0,0,2,0.10451018428709989
2012-06-18,19,1.36,18,5,24,0,0,0,2,0.10992563853863564
2012-06-18,20,1.434,18,5,24,0,0,0,2,0.11590688651794374
2012-06-18,21,1.514,18,5,24,0,0,0,2,0.12237310054962819
2012-06-18,22,1.599,18,5,24,0,0,0,2,0.12924345295829293
2012-06-18,23,1.687,18,5,24,0,0,0,2,0.1363562883931458
2012-06-19,0,1.777,19,5,24,0,0,1,2,0.1436307791787908
2012-06-19,1,1.868,19,5,24,0,0,1,2,0.1509860976398319
2012-06-19,2,0.455,19,5,24,0,0,1,2,0.0367765923052053
2012-06-19,3,0.475,19,5,24,0,0,1,2,0.03839314581312641
2012-06-19,4,0.495,19,5,24,0,0,1,2,0.040009699321047525
2012-06-19,5,0.513,19,5,24,0,0,1,2,0.04146459747817653
2012-06-19,6,0.531,19,5,24,0,0,1,2,0.04291949563530553
2012-06-19,7,0.546,19,5,24,0,0,1,2,0.04413191076624637
2012-06-19,8,0.56,19,5,24,0,0,1,2,0.04526349822179115
2012-06-19,9,0.571,19,5,24,0,0,1,2,0.04615260265114775
2012-06-19,10,2.444,19,5,24,0,0,1,2,0.1975428386679599
2012-06-19,11,0.637,19,5,24,0,0,1,2,0.05148722922728743
2012-06-19,12,0.689,19,5,24,0,0,1,2,0.055690268347882314
2012-06-19,13,2.123,19,5,24,0,0,1,2,0.17159715486582608
2012-06-19,14,0.708,19,5,24,0,0,1,2,0.05722599418040737
2012-06-19,15,1.313,19,5,24,0,0,1,2,0.106126737795021
2012-06-19,16,0.633,19,5,24,0,0,1,2,0.0511639185257032
2012-06-19,17,0.902,19,5,24,0,0,1,2,0.07290656320724216
2012-06-19,18,0.799,19,5,24,0,0,1,2,0.06458131264144844
2012-06-19,19,3.363,19,5,24,0,0,1,2,0.271823472356935
2012-06-19,20,0.689,19,5,24,0,0,1,2,0.055690268347882314
2012-06-19,21,0.665,19,5,24,0,0,1,2,0.053750404138376985
2012-06-19,22,1.263,19,5,24,0,0,1,2,0.10208535402521823
2012-06-19,23,0.737,19,5,24,0,0,1,2,0.05956999676689299
2012-06-20,0,0.474,20,5,24,0,0,2,2,0.03831231813773036
2012-06-20,1,0.434,20,5,24,0,0,2,2,0.03507921112188814
2012-06-20,2,0.502,20,5,24,0,0,2,2,0.04057549304881992
2012-06-20,3,0.462,20,5,24,0,0,2,2,0.037342386032977695
2012-06-20,4,0.457,20,5,24,0,0,2,2,0.03693824765599742
2012-06-20,5,0.506,20,5,24,0,0,2,2,0.04089880375040414
2012-06-20,6,0.888,20,5,24,0,0,2,2,0.07177497575169739
2012-06-20,7,0.978,20,5,24,0,0,2,2,0.07904946653734239
2012-06-20,8,0.485,20,5,24,0,0,2,2,0.03920142256708697
2012-06-20,9,0.623,20,5,24,0,0,2,2,0.05035564177174264
2012-06-20,10,0.527,20,5,24,0,0,2,2,0.04259618493372131
2012-06-20,11,0.614,20,5,24,0,0,2,2,0.04962819269317814
2012-06-20,12,0.476,20,5,24,0,0,2,2,0.03847397348852247
2012-06-20,13,0.463,20,5,24,0,0,2,2,0.03742321370837375
2012-06-20,14,0.486,20,5,24,0,0,2,2,0.039282250242483024
2012-06-20,15,0.572,20,5,24,0,0,2,2,0.046233430326543805
2012-06-20,16,0.615,20,5,24,0,0,2,2,0.0497090203685742
2012-06-20,17,0.918,20,5,24,0,0,2,2,0.07419980601357905
2012-06-20,18,2.548,20,5,24,0,0,2,2,0.2059489169091497
2012-06-20,19,2.448,20,5,24,0,0,2,2,0.19786614936954414
2012-06-20,20,1.024,20,5,24,0,0,2,2,0.08276753960556095
2012-06-20,21,1.098,20,5,24,0,0,2,2,0.08874878758486907
2012-06-20,22,0.796,20,5,24,0,0,2,2,0.06433882961526027
2012-06-20,23,0.647,20,5,24,0,0,2,2,0.052295505981247985
2012-06-21,0,1.131,21,5,24,0,0,3,2,0.0914161008729389
2012-06-21,1,0.5,21,5,24,0,0,3,2,0.0404138376980278
2012-06-21,2,0.463,21,5,24,0,0,3,2,0.03742321370837375
2012-06-21,3,0.49,21,5,24,0,0,3,2,0.039605560944067246
2012-06-21,4,0.49,21,5,24,0,0,3,2,0.039605560944067246
2012-06-21,5,0.566,21,5,24,0,0,3,2,0.04574846427416747
2012-06-21,6,0.824,21,5,24,0,0,3,2,0.06660200452634982
2012-06-21,7,1.485,21,5,24,0,0,3,2,0.1200290979631426
2012-06-21,8,0.539,21,5,24,0,0,3,2,0.043566117038473975
2012-06-21,9,0.461,21,5,24,0,0,3,2,0.03726155835758164
2012-06-21,10,0.543,21,5,24,0,0,3,2,0.0438894277400582
2012-06-21,11,0.46,21,5,24,0,0,3,2,0.03718073068218558
2012-06-21,12,0.512,21,5,24,0,0,3,2,0.041383769802780475
2012-06-21,13,0.977,21,5,24,0,0,3,2,0.07896863886194633
2012-06-21,14,0.574,21,5,24,0,0,3,2,0.04639508567733592
2012-06-21,15,0.871,21,5,24,0,0,3,2,0.07040090526996444
2012-06-21,16,1.711,21,5,24,0,0,3,2,0.13829615260265116
2012-06-21,17,1.395,21,5,24,0,0,3,2,0.11275460717749758
2012-06-21,18,1.36,21,5,24,0,0,3,2,0.10992563853863564
2012-06-21,19,1.105,21,5,24,0,0,3,2,0.08931458131264144
2012-06-21,20,1.511,21,5,24,0,0,3,2,0.12213061752344002
2012-06-21,21,1.261,21,5,24,0,0,3,2,0.10192369867442612
2012-06-21,22,1.054,21,5,24,0,0,3,2,0.08519236986744262
2012-06-21,23,0.648,21,5,24,0,0,3,2,0.052376333656644035
2012-06-22,0,0.528,22,5,24,0,0,4,2,0.04267701260911736
2012-06-22,1,0.489,22,5,24,0,0,4,2,0.039524733268671196
2012-06-22,2,0.536,22,5,24,0,0,4,2,0.04332363401228581
2012-06-22,3,0.458,22,5,24,0,0,4,2,0.037019075331393474
2012-06-22,4,0.528,22,5,24,0,0,4,2,0.04267701260911736
2012-06-22,5,0.482,22,5,24,0,0,4,2,0.0389589395408988
2012-06-22,6,0.779,22,5,24,0,0,4,2,0.06296475913352732
2012-06-22,7,1.023,22,5,24,0,0,4,2,0.08268671193016489
2012-06-22,8,0.762,22,5,24,0,0,4,2,0.06159068865179437
2012-06-22,9,0.584,22,5,24,0,0,4,2,0.047203362431296476
2012-06-22,10,1.138,22,5,24,0,0,4,2,0.09198189460071128
2012-06-22,11,2.536,22,5,24,0,0,4,2,0.20497898480439702
2012-06-22,12,3.023,22,5,24,0,0,4,2,0.24434206272227613
2012-06-22,13,0.977,22,5,24,0,0,4,2,0.07896863886194633
2012-06-22,14,0.871,22,5,24,0,0,4,2,0.07040090526996444
2012-06-22,15,0.855,22,5,24,0,0,4,2,0.06910766246362754
2012-06-22,16,1.098,22,5,24,0,0,4,2,0.08874878758486907
2012-06-22,17,1.685,22,5,24,0,0,4,2,0.1361946330423537
2012-06-22,18,1.602,22,5,24,0,0,4,2,0.1294859359844811
2012-06-22,19,1.274,22,5,24,0,0,4,2,0.10297445845457485
2012-06-22,20,1.202,22,5,24,0,0,4,2,0.09715486582605884
2012-06-22,21,1.21,22,5,24,0,0,4,2,0.09780148722922728
2012-06-22,22,2.318,22,5,24,0,0,4,2,0.18735855156805692
2012-06-22,23,0.544,22,5,24,0,0,4,2,0.043970255415454254
2012-06-23,0,0.511,23,5,24,0,1,5,2,0.04130294212738442
2012-06-23,1,0.53,23,5,24,0,1,5,2,0.042838667959909475
2012-06-23,2,0.58,23,5,24,0,1,5,2,0.04688005172971225
2012-06-23,3,0.551,23,5,24,0,1,5,2,0.04453604914322665
2012-06-23,4,0.467,23,5,24,0,1,5,2,0.037746524409957974
2012-06-23,5,0.789,23,5,24,0,1,5,2,0.06377303588748788
2012-06-23,6,0.47,23,5,24,0,1,5,2,0.03798900743614613
2012-06-23,7,0.704,23,5,24,0,1,5,2,0.05690268347882314
2012-06-23,8,0.759,23,5,24,0,1,5,2,0.06134820562560621
2012-06-23,9,1.103,23,5,24,0,1,5,2,0.08915292596184933
2012-06-23,10,0.724,23,5,24,0,1,5,2,0.05851923698674426
2012-06-23,11,0.521,23,5,24,0,1,5,2,0.042111218881344975
2012-06-23,12,0.49,23,5,24,0,1,5,2,0.039605560944067246
2012-06-23,13,0.681,23,5,24,0,1,5,2,0.05504364694471387
2012-06-23,14,0.512,23,5,24,0,1,5,2,0.041383769802780475
2012-06-23,15,0.562,23,5,24,0,1,5,2,0.045425153572583254
2012-06-23,16,0.994,23,5,24,0,1,5,2,0.08034270934367928
2012-06-23,17,0.525,23,5,24,0,1,5,2,0.0424345295829292
2012-06-23,18,1.213,23,5,24,0,1,5,2,0.09804397025541546
2012-06-23,19,1.205,23,5,24,0,1,5,2,0.09739734885224702
2012-06-23,20,1.195,23,5,24,0,1,5,2,0.09658907209828646
2012-06-23,21,1.184,23,5,24,0,1,5,2,0.09569996766892984
2012-06-23,22,1.173,23,5,24,0,1,5,2,0.09481086323957323
2012-06-23,23,1.16,23,5,24,0,1,5,2,0.0937601034594245
2012-06-24,0,1.146,24,5,24,0,1,6,2,0.09262851600387972
2012-06-24,1,1.132,24,5,24,0,1,6,2,0.09149692854833494
2012-06-24,2,0.816,24,5,24,0,1,6,2,0.06595538312318137
2012-06-24,3,0.805,24,5,24,0,1,6,2,0.06506627869382477
2012-06-24,4,0.794,24,5,24,0,1,6,2,0.06417717426446816
2012-06-24,5,0.782,24,5,24,0,1,6,2,0.06320724215971549
2012-06-24,6,0.771,24,5,24,0,1,6,2,0.06231813773035888
2012-06-24,7,0.759,24,5,24,0,1,6,2,0.06134820562560621
2012-06-24,8,0.748,24,5,24,0,1,6,2,0.060459101196249594
2012-06-24,9,0.737,24,5,24,0,1,6,2,0.05956999676689299
2012-06-24,10,0.727,24,5,24,0,1,6,2,0.05876172001293243
2012-06-24,11,0.716,24,5,24,0,1,6,2,0.057872615583575815
2012-06-24,12,0.707,24,5,24,0,1,6,2,0.057145166505011315
2012-06-24,13,0.698,24,5,24,0,1,6,2,0.056417717426446815
2012-06-24,14,0.689,24,5,24,0,1,6,2,0.055690268347882314
2012-06-24,15,0.682,24,5,24,0,1,6,2,0.05512447462010993
2012-06-24,16,0.676,24,5,24,0,1,6,2,0.0546395085677336
2012-06-24,17,0.67,24,5,24,0,1,6,2,0.054154542515357264
2012-06-24,18,0.666,24,5,24,0,1,6,2,0.05383123181377304
2012-06-24,19,0.663,24,5,24,0,1,6,2,0.05358874878758487
2012-06-24,20,0.661,24,5,24,0,1,6,2,0.053427093436792764
2012-06-24,21,0.66,24,5,24,0,1,6,2,0.053346265761396706
2012-06-24,22,0.661,24,5,24,0,1,6,2,0.053427093436792764
2012-06-24,23,0.664,24,5,24,0,1,6,2,0.05366957646298093
2012-06-25,0,0.668,25,5,25,0,0,0,2,0.05399288716456515
2012-06-25,1,0.674,25,5,25,0,0,0,2,0.054477853216941485
2012-06-25,2,1.136,25,5,25,0,0,0,2,0.09182023924991917
2012-06-25,3,1.153,25,5,25,0,0,0,2,0.09319430973165212
2012-06-25,4,1.173,25,5,25,0,0,0,2,0.09481086323957323
2012-06-25,5,1.197,25,5,25,0,0,0,2,0.09675072744907857
2012-06-25,6,1.224,25,5,25,0,0,0,2,0.09893307468477207
2012-06-25,7,1.255,25,5,25,0,0,0,2,0.10143873262204978
2012-06-25,8,1.291,25,5,25,0,0,0,2,0.10434852893630779
2012-06-25,9,1.33,25,5,25,0,0,0,2,0.10750080827675397
2012-06-25,10,0.495,25,5,25,0,0,0,2,0.040009699321047525
2012-06-25,11,0.456,25,5,25,0,0,0,2,0.03685741998060136
2012-06-25,12,0.483,25,5,25,0,0,0,2,0.03903976721629486
2012-06-25,13,0.47,25,5,25,0,0,0,2,0.03798900743614613
2012-06-25,14,0.639,25,5,25,0,0,0,2,0.051648884578079535
2012-06-25,15,0.662,25,5,25,0,0,0,2,0.053507921112188814
2012-06-25,16,1.308,25,5,25,0,0,0,2,0.10572259941804074
2012-06-25,17,0.867,25,5,25,0,0,0,2,0.07007759456838021
2012-06-25,18,0.761,25,5,25,0,0,0,2,0.06150986097639832
2012-06-25,19,1.16,25,5,25,0,0,0,2,0.0937601034594245
2012-06-25,20,0.973,25,5,25,0,0,0,2,0.07864532816036211
2012-06-25,21,1.184,25,5,25,0,0,0,2,0.09569996766892984
2012-06-25,22,1.015,25,5,25,0,0,0,2,0.08204009052699644
2012-06-25,23,1.025,25,5,25,0,0,0,2,0.082848367280957
2012-06-26,0,0.601,26,5,25,0,0,1,2,0.04857743291302942
2012-06-26,1,0.495,26,5,25,0,0,1,2,0.040009699321047525
2012-06-26,2,0.497,26,5,25,0,0,1,2,0.04017135467183964
2012-06-26,3,0.506,26,5,25,0,0,1,2,0.04089880375040414
2012-06-26,4,0.478,26,5,25,0,0,1,2,0.03863562883931458
2012-06-26,5,0.502,26,5,25,0,0,1,2,0.04057549304881992
2012-06-26,6,0.633,26,5,25,0,0,1,2,0.0511639185257032
2012-06-26,7,0.952,26,5,25,0,0,1,2,0.07694794697704493
2012-06-26,8,0.505,26,5,25,0,0,1,2,0.04081797607500808
2012-06-26,9,1.047,26,5,25,0,0,1,2,0.08462657613967021
2012-06-26,10,0.683,26,5,25,0,0,1,2,0.055205302295505985
2012-06-26,11,2.702,26,5,25,0,0,1,2,0.21839637892014224
2012-06-26,12,0.897,26,5,25,0,0,1,2,0.07250242483026188
2012-06-26,13,1.916,26,5,25,0,0,1,2,0.15486582605884255
2012-06-26,14,4.452,26,5,25,0,0,1,2,0.35984481086323955
2012-06-26,15,1.02,26,5,25,0,0,1,2,0.08244422890397672
2012-06-26,16,1.302,26,5,25,0,0,1,2,0.10523763336566441
2012-06-26,17,1.248,26,5,25,0,0,1,2,0.1008729388942774
2012-06-26,18,3.446,26,5,25,0,0,1,2,0.27853216941480763
2012-06-26,19,0.95,26,5,25,0,0,1,2,0.07678629162625282
2012-06-26,20,1.503,26,5,25,0,0,1,2,0.12148399612027157
2012-06-26,21,1.873,26,5,25,0,0,1,2,0.15139023601681215
2012-06-26,22,1.349,26,5,25,0,0,1,2,0.10903653410927902
2012-06-26,23,1.079,26,5,25,0,0,1,2,0.087213061752344
2012-06-27,0,0.513,27,5,25,0,0,2,2,0.04146459747817653
2012-06-27,1,0.477,27,5,25,0,0,2,2,0.038554801163918524
2012-06-27,2,0.511,27,5,25,0,0,2,2,0.04130294212738442
2012-06-27,3,0.492,27,5,25,0,0,2,2,0.03976721629485936
2012-06-27,4,0.464,27,5,25,0,0,2,2,0.0375040413837698
2012-06-27,5,0.506,27,5,25,0,0,2,2,0.04089880375040414
2012-06-27,6,0.548,27,5,25,0,0,2,2,0.044293566117038476
2012-06-27,7,0.962,27,5,25,0,0,2,2,0.07775622373100549
2012-06-27,8,0.472,27,5,25,0,0,2,2,0.038150662786938246
2012-06-27,9,0.742,27,5,25,0,0,2,2,0.059974135143873265
2012-06-27,10,0.802,27,5,25,0,0,2,2,0.0648237956676366
2012-06-27,11,0.692,27,5,25,0,0,2,2,0.05593275137407048
2012-06-27,12,0.671,27,5,25,0,0,2,2,0.05423537019075332
2012-06-27,13,0.61,27,5,25,0,0,2,2,0.04930488199159392
2012-06-27,14,0.796,27,5,25,0,0,2,2,0.06433882961526027
2012-06-27,15,0.694,27,5,25,0,0,2,2,0.056094406724862586
2012-06-27,16,1.071,27,5,25,0,0,2,2,0.08656644034917556
2012-06-27,17,1.255,27,5,25,0,0,2,2,0.10143873262204978
2012-06-27,18,0.937,27,5,25,0,0,2,2,0.07573553184610411
2012-06-27,19,0.788,27,5,25,0,0,2,2,0.06369220821209183
2012-06-27,20,0.929,27,5,25,0,0,2,2,0.07508891044293567
2012-06-27,21,1.115,27,5,25,0,0,2,2,0.090122858066602
2012-06-27,22,3.223,27,5,25,0,0,2,2,0.26050759780148725
2012-06-27,23,2.178,27,5,25,0,0,2,2,0.17604267701260912
2012-06-28,0,0.673,28,5,25,0,0,3,2,0.05439702554154543
2012-06-28,1,0.557,28,5,25,0,0,3,2,0.045021015195602976
2012-06-28,2,0.529,28,5,25,0,0,3,2,0.04275784028451342
2012-06-28,3,0.537,28,5,25,0,0,3,2,0.04340446168768187
2012-06-28,4,0.552,28,5,25,0,0,3,2,0.0446168768186227
2012-06-28,5,0.607,28,5,25,0,0,3,2,0.049062398965405755
2012-06-28,6,0.582,28,5,25,0,0,3,2,0.04704170708050436
2012-06-28,7,1.053,28,5,25,0,0,3,2,0.08511154219204656
2012-06-28,8,0.97,28,5,25,0,0,3,2,0.07840284513417393
2012-06-28,9,1.098,28,5,25,0,0,3,2,0.08874878758486907
2012-06-28,10,1.09,28,5,25,0,0,3,2,0.08810216618170062
2012-06-28,11,0.557,28,5,25,0,0,3,2,0.045021015195602976
2012-06-28,12,0.532,28,5,25,0,0,3,2,0.04300032331070159
2012-06-28,13,0.836,28,5,25,0,0,3,2,0.06757193663110249
2012-06-28,14,0.707,28,5,25,0,0,3,2,0.057145166505011315
2012-06-28,15,0.88,28,5,25,0,0,3,2,0.07112835434852893
2012-06-28,16,1.1,28,5,25,0,0,3,2,0.08891044293566118
2012-06-28,17,1.55,28,5,25,0,0,3,2,0.1252828968638862
2012-06-28,18,1.239,28,5,25,0,0,3,2,0.1001454898157129
2012-06-28,19,1.238,28,5,25,0,0,3,2,0.10006466214031684
2012-06-28,20,1.218,28,5,25,0,0,3,2,0.09844810863239573
2012-06-28,21,1.183,28,5,25,0,0,3,2,0.09561913999353379
2012-06-28,22,1.136,28,5,25,0,0,3,2,0.09182023924991917
2012-06-28,23,1.079,28,5,25,0,0,3,2,0.087213061752344
2012-06-29,0,1.017,29,5,25,0,0,4,2,0.08220174587778854
2012-06-29,1,0.951,29,5,25,0,0,4,2,0.07686711930164888
2012-06-29,2,0.581,29,5,25,0,0,4,2,0.046960879405108305
2012-06-29,3,0.511,29,5,25,0,0,4,2,0.04130294212738442
2012-06-29,4,0.537,29,5,25,0,0,4,2,0.04340446168768187
2012-06-29,5,0.542,29,5,25,0,0,4,2,0.04380860006466215
2012-06-29,6,0.928,29,5,25,0,0,4,2,0.0750080827675396
2012-06-29,7,1.018,29,5,25,0,0,4,2,0.08228257355318461
2012-06-29,8,0.534,29,5,25,0,0,4,2,0.0431619786614937
2012-06-29,9,0.53,29,5,25,0,0,4,2,0.042838667959909475
2012-06-29,10,0.764,29,5,25,0,0,4,2,0.06175234400258649
2012-06-29,11,0.711,29,5,25,0,0,4,2,0.057468477206595536
2012-06-29,12,0.618,29,5,25,0,0,4,2,0.04995150339476237
2012-06-29,13,0.711,29,5,25,0,0,4,2,0.057468477206595536
2012-06-29,14,0.712,29,5,25,0,0,4,2,0.05754930488199159
2012-06-29,15,0.874,29,5,25,0,0,4,2,0.0706433882961526
2012-06-29,16,1.088,29,5,25,0,0,4,2,0.08794051083090851
2012-06-29,17,0.513,29,5,25,0,0,4,2,0.04146459747817653
2012-06-29,18,0.758,29,5,25,0,0,4,2,0.06126737795021015
2012-06-29,19,0.848,29,5,25,0,0,4,2,0.06854186873585516
2012-06-29,20,1.275,29,5,25,0,0,4,2,0.10305528612997089
2012-06-29,21,0.766,29,5,25,0,0,4,2,0.0619139993533786
2012-06-29,22,1.147,29,5,25,0,0,4,2,0.09270934367927579
2012-06-29,23,0.769,29,5,25,0,0,4,2,0.062156482379566766
2012-06-30,0,0.549,30,5,25,0,1,5,2,0.04437439379243453
2012-06-30,1,0.54,30,5,25,0,1,5,2,0.04364694471387003
2012-06-30,2,0.554,30,5,25,0,1,5,2,0.04477853216941481
2012-06-30,3,0.784,30,5,25,0,1,5,2,0.0633688975105076
2012-06-30,4,0.54,30,5,25,0,1,5,2,0.04364694471387003
2012-06-30,5,0.554,30,5,25,0,1,5,2,0.04477853216941481
2012-06-30,6,0.492,30,5,25,0,1,5,2,0.03976721629485936
2012-06-30,7,0.559,30,5,25,0,1,5,2,0.04518267054639509
2012-06-30,8,0.493,30,5,25,0,1,5,2,0.03984804397025542
2012-06-30,9,0.89,30,5,25,0,1,5,2,0.07193663110248949
2012-06-30,10,0.629,30,5,25,0,1,5,2,0.05084060782411898
2012-06-30,11,0.651,30,5,25,0,1,5,2,0.052618816682832206
2012-06-30,12,1.082,30,5,25,0,1,5,2,0.08745554477853218
2012-06-30,13,3.086,30,5,25,0,1,5,2,0.2494342062722276
2012-06-30,14,1.036,30,5,25,0,1,5,2,0.08373747171031362
2012-06-30,15,2.35,30,5,25,0,1,5,2,0.1899450371807307
2012-06-30,16,2.462,30,5,25,0,1,5,2,0.19899773682508892
2012-06-30,17,1.503,30,5,25,0,1,5,2,0.12148399612027157
2012-06-30,18,0.979,30,5,25,0,1,5,2,0.07913029421273844
2012-06-30,19,0.964,30,5,25,0,1,5,2,0.0779178790817976
2012-06-30,20,0.944,30,5,25,0,1,5,2,0.07630132557387649
2012-06-30,21,0.918,30,5,25,0,1,5,2,0.07419980601357905
2012-06-30,22,0.886,30,5,25,0,1,5,2,0.07161332040090528
2012-06-30,23,0.85,30,5,25,0,1,5,2,0.06870352408664726
2012-07-01,0,0.809,1,6,25,1,1,6,2,0.065389589395409
2012-07-01,1,0.764,1,6,25,1,1,6,2,0.06175234400258649
2012-07-01,2,0.608,1,6,25,1,1,6,2,0.04914322664080181
2012-07-01,3,0.536,1,6,25,1,1,6,2,0.04332363401228581
2012-07-01,4,0.544,1,6,25,1,1,6,2,0.043970255415454254
2012-07-01,5,0.5,1,6,25,1,1,6,2,0.0404138376980278
2012-07-01,6,0.807,1,6,25,1,1,6,2,0.06522793404461688
2012-07-01,7,0.668,1,6,25,1,1,6,2,0.05399288716456515
2012-07-01,8,0.713,1,6,25,1,1,6,2,0.05763013255738765
2012-07-01,9,0.546,1,6,25,1,1,6,2,0.04413191076624637
2012-07-01,10,1.083,1,6,25,1,1,6,2,0.08753637245392823
2012-07-01,11,0.942,1,6,25,1,1,6,2,0.07613967022308438
2012-07-01,12,0.808,1,6,25,1,1,6,2,0.06530876172001293
2012-07-01,13,0.758,1,6,25,1,1,6,2,0.06126737795021015
2012-07-01,14,0.825,1,6,25,1,1,6,2,0.06668283220174588
2012-07-01,15,0.846,1,6,25,1,1,6,2,0.06838021338506305
2012-07-01,16,0.508,1,6,25,1,1,6,2,0.04106045910119625
2012-07-01,17,0.533,1,6,25,1,1,6,2,0.04308115098609764
2012-07-01,18,0.521,1,6,25,1,1,6,2,0.042111218881344975
2012-07-01,19,0.938,1,6,25,1,1,6,2,0.07581635952150016
2012-07-01,20,0.836,1,6,25,1,1,6,2,0.06757193663110249
2012-07-01,21,0.858,1,6,25,1,1,6,2,0.06935014548981572
2012-07-01,22,1.194,1,6,25,1,1,6,2,0.0965082444228904
2012-07-01,23,1.431,1,6,25,1,1,6,2,0.11566440349175558
2012-07-02,0,0.736,2,6,26,1,0,0,2,0.05948916909149693
2012-07-02,1,0.685,2,6,26,1,0,0,2,0.0553669576462981
2012-07-02,2,0.705,2,6,26,1,0,0,2,0.0569835111542192
2012-07-02,3,0.671,2,6,26,1,0,0,2,0.05423537019075332
2012-07-02,4,0.638,2,6,26,1,0,0,2,0.05156805690268348
2012-07-02,5,0.61,2,6,26,1,0,0,2,0.04930488199159392
2012-07-02,6,0.587,2,6,26,1,0,0,2,0.04744584545748464
2012-07-02,7,0.572,2,6,26,1,0,0,2,0.046233430326543805
2012-07-02,8,0.566,2,6,26,1,0,0,2,0.04574846427416747
2012-07-02,9,0.571,2,6,26,1,0,0,2,0.04615260265114775
2012-07-02,10,0.589,2,6,26,1,0,0,2,0.047607500808276755
2012-07-02,11,0.878,2,6,26,1,0,0,2,0.07096669899773683
2012-07-02,12,0.774,2,6,26,1,0,0,2,0.06256062075654704
2012-07-02,13,0.78,2,6,26,1,0,0,2,0.06304558680892337
2012-07-02,14,0.731,2,6,26,1,0,0,2,0.05908503071451665
2012-07-02,15,0.955,2,6,26,1,0,0,2,0.0771904300032331
2012-07-02,16,0.764,2,6,26,1,0,0,2,0.06175234400258649
2012-07-02,17,0.532,2,6,26,1,0,0,2,0.04300032331070159
2012-07-02,18,0.798,2,6,26,1,0,0,2,0.06450048496605237
2012-07-02,19,1.058,2,6,26,1,0,0,2,0.08551568056902684
2012-07-02,20,1.413,2,6,26,1,0,0,2,0.11420950533462658
2012-07-02,21,2.658,2,6,26,1,0,0,2,0.2148399612027158
2012-07-02,22,3.745,2,6,26,1,0,0,2,0.30269964435822827
2012-07-02,23,1.531,2,6,26,1,0,0,2,0.12374717103136114
2012-07-03,0,1.071,3,6,26,0,0,1,2,0.08656644034917556
2012-07-03,1,0.692,3,6,26,0,0,1,2,0.05593275137407048
2012-07-03,2,0.883,3,6,26,0,0,1,2,0.07137083737471711
2012-07-03,3,0.903,3,6,26,0,0,1,2,0.07298739088263821
2012-07-03,4,0.922,3,6,26,0,0,1,2,0.07452311671516328
2012-07-03,5,0.937,3,6,26,0,0,1,2,0.07573553184610411
2012-07-03,6,0.95,3,6,26,0,0,1,2,0.07678629162625282
